subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/full/0.1#Resource;http://w3id.org/CEON/ontology/full/0.1;http://www.semanticweb.org/indonto/ontologies/2014/0/SCOPRO;;http://www.semanticweb.org/indonto/ontologies/2014/0/SCOPRO#Resource;Resource;Resource;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Process;http://w3id.org/CEON/ontology/full/0.1;http://www.semanticweb.org/indonto/ontologies/2014/0/SCOPRO;;http://www.semanticweb.org/indonto/ontologies/2014/0/SCOPRO#Process;Process;Process;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Plan;http://w3id.org/CEON/ontology/full/0.1;http://www.semanticweb.org/indonto/ontologies/2014/0/SCOPRO;;http://www.semanticweb.org/indonto/ontologies/2014/0/SCOPRO#Plan;Plan;Plan;1.0;AMD;=;
