subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/material/Material;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology_v2#Material;Material;Material;0.9801;AML;=;
http://w3id.org/CEON/ontology/resourceODP/PhysicalObject;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology-v2#PhysicalProperty;PhysicalObject;PhysicalProperty;0.8821;AML;=;
http://w3id.org/CEON/ontology/product/ProductComposition;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology_v2#ChemicalComposition;ProductComposition;ChemicalComposition;0.8821;AML;=;
http://w3id.org/CEON/ontology/actor/ProcessParticipation;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology_v2#ProcessParameter;ProcessParticipation;ProcessParameter;0.7351;AML;=;
http://w3id.org/CEON/ontology/product/Product;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology-v2#ThermalModel;Product;ThermalModel;0.698;AML;=;
http://w3id.org/CEON/ontology/actor/ActorProcessRole;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology-v2#ConsolidationInitialCondition;ActorProcessRole;ConsolidationInitialCondition;0.6;AML;=;
http://w3id.org/CEON/ontology/cvn/CVN;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology_v2#IrradiationModelingAssumption;CVN;IrradiationModelingAssumption;0.6;AML;=;
http://w3id.org/CEON/ontology/actor/ActorResourceRole;http://w3id.org/CEON/ontology/full/0.1;http://siam.nist.gov/AM-Ontology-v2#;;http://siam.nist.gov/AM-Ontology-v2#FluidMechanicsCharacteristic;ActorResourceRole;FluidMechanicsCharacteristic;0.6;AML;=;
