subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/resourceODP/Composition;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/materials-mechanics-ontology/Composition;Composition;Composition;0.9899;AML;=;
http://w3id.org/CEON/ontology/value/Value;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/materials-mechanics-ontology/Value;Value;Value;0.9857;AML;=;
http://w3id.org/CEON/ontology/process/AssemblingProcess;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/co/AssemblingProcess;AssemblingProcess;AssemblingProcess;0.9801;AML;=;
http://w3id.org/CEON/ontology/process/ManufacturingProcess;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/co/ManufacturingProcess;ManufacturingProcess;ManufacturingProcess;0.9801;AML;=;
http://w3id.org/CEON/ontology/process/ManufacturingProcess;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/materials-mechanics-ontology/ManufacturingProcess;ManufacturingProcess;ManufacturingProcess;0.9801;AML;=;
http://w3id.org/CEON/ontology/processODP/Process;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/materials-mechanics-ontology/Process;Process;Process;0.9801;AML;=;
http://w3id.org/CEON/ontology/processODP/Process;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/co/Process;Process;Process;0.9801;AML;=;
http://w3id.org/CEON/ontology/process/Process;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/materials-mechanics-ontology/Process;Process;Process;0.9801;AML;=;
http://w3id.org/CEON/ontology/process/Process;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/co/Process;Process;Process;0.9801;AML;=;
http://w3id.org/CEON/ontology/material/Material;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;https://w3id.org/pmd/materials-mechanics-ontology/Material;Material;Material;0.9801;AML;=;
http://w3id.org/CEON/ontology/material/ChemicalEntity;http://w3id.org/CEON/ontology/full/0.1;https://w3id.org/pmd/materials-mechanics-ontology;;http://purl.obolibrary.org/obo/CHEBI_24431;ChemicalEntity;CHEBI_24431;0.96;AML;=;
