subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://www.w3.org/ns/prov#Organization;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://infoneer.txstate.edu/ontology/MSDL_0000007;Organization;MSDL_0000007;0.9643;AML;=;
http://w3id.org/CEON/ontology/material/Material;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://infoneer.txstate.edu/ontology/MSDL_0000003;Material;MSDL_0000003;0.946;AML;=;
http://w3id.org/CEON/ontology/actorODP/Role;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://purl.obolibrary.org/obo/BFO_0000023;Role;BFO_0000023;0.9306;AML;=;
http://www.w3.org/ns/prov#Role;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://purl.obolibrary.org/obo/BFO_0000023;Role;BFO_0000023;0.9306;AML;=;
http://w3id.org/CEON/ontology/actorODP/Capability;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://infoneer.txstate.edu/ontology/MSDL_0000009;Capability;MSDL_0000009;0.9306;AML;=;
http://w3id.org/CEON/ontology/product/Product;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://infoneer.txstate.edu/ontology/MSDL_0000034;Product;MSDL_0000034;0.9306;AML;=;
http://www.w3.org/ns/prov#Entity;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://purl.obolibrary.org/obo/BFO_0000001;Entity;BFO_0000001;0.9306;AML;=;
http://w3id.org/CEON/ontology/processODP/Process;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;0.9306;AML;=;
http://w3id.org/CEON/ontology/process/Process;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;0.9306;AML;=;
http://w3id.org/CEON/ontology/resourceODP/PhysicalObject;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://purl.obolibrary.org/obo/PATO_0001241;PhysicalObject;PATO_0001241;0.6925;AML;=;
http://w3id.org/CEON/ontology/process/ServiceProcess;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://infoneer.txstate.edu/ontology/MSDL_0000094;ServiceProcess;MSDL_0000094;0.6781;AML;=;
http://www.w3.org/ns/prov#Communication;http://w3id.org/CEON/ontology/full/0.1;/Users/huali50/Documents/project/Onto-Deside/input_ontologies/22-MSDL.owl;;http://infoneer.txstate.edu/ontology/MSDL_0001057;Communication;MSDL_0001057;0.6195;AML;=;
