subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/material/Material;http://w3id.org/CEON/ontology/full/0.1;http://bimerr.iot.linkeddata.es/def/material-properties#;;http://bimerr.iot.linkeddata.es/def/material-properties#Material;Material;Material;0.9801;AML;=;
http://w3id.org/CEON/ontology/process/TakeBackProcess;http://w3id.org/CEON/ontology/full/0.1;http://bimerr.iot.linkeddata.es/def/material-properties#;;http://bimerr.iot.linkeddata.es/def/material-properties#FilmProtectionMaterial;TakeBackProcess;FilmProtectionMaterial;0.6861;AML;=;
http://w3id.org/CEON/ontology/resourceODP/Constituent;http://w3id.org/CEON/ontology/full/0.1;http://bimerr.iot.linkeddata.es/def/material-properties#;;http://bimerr.iot.linkeddata.es/def/material-properties#MaterialConstituent;Constituent;MaterialConstituent;0.6701;AML;=;
http://w3id.org/CEON/ontology/actor/ActorProcessRole;http://w3id.org/CEON/ontology/full/0.1;http://bimerr.iot.linkeddata.es/def/material-properties#;;http://bimerr.iot.linkeddata.es/def/material-properties#FibreCementBoard;ActorProcessRole;FibreCementBoard;0.6;AML;=;
