subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/full/0.1#Entity;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/envo.owl#BFO_0000001;Entity;BFO_0000001;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Role;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/envo.owl#CHEBI_50906;Role;CHEBI_50906;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Process;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/envo.owl#BFO_0000015;Process;BFO_0000015;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Energy;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/envo.owl#ENVO_2000015;Energy;ENVO_2000015;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#Composition;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/envo.owl#PATO_0000025;Composition;PATO_0000025;1.0;AMD;=;
http://w3id.org/CEON/ontology/full/0.1#ManufacturingProcess;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/envo.owl#ENVO_01000993;ManufacturingProcess;ENVO_01000993;1.0;AMD;=;
