subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/process/ManufacturingProcess;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/ENVO_01000993;ManufacturingProcess;ENVO_01000993;0.9562;AML;=;
http://w3id.org/CEON/ontology/material/ChemicalEntity;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/CHEBI_24431;ChemicalEntity;CHEBI_24431;0.9526;AML;=;
http://w3id.org/CEON/ontology/material/ChemicalSubstance;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/CHEBI_59999;ChemicalSubstance;CHEBI_59999;0.943;AML;=;
http://www.w3.org/ns/prov#Entity;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/BFO_0000001;Entity;BFO_0000001;0.9423;AML;=;
http://w3id.org/CEON/ontology/process/Energy;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/ENVO_2000015;Energy;ENVO_2000015;0.9306;AML;=;
http://w3id.org/CEON/ontology/actorODP/Role;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/BFO_0000023;Role;BFO_0000023;0.9306;AML;=;
http://w3id.org/CEON/ontology/actorODP/Role;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/CHEBI_50906;Role;CHEBI_50906;0.9306;AML;=;
http://www.w3.org/ns/prov#Role;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/BFO_0000023;Role;BFO_0000023;0.9306;AML;=;
http://www.w3.org/ns/prov#Role;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/CHEBI_50906;Role;CHEBI_50906;0.9306;AML;=;
http://w3id.org/CEON/ontology/resourceODP/Composition;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/PATO_0000025;Composition;PATO_0000025;0.9306;AML;=;
http://w3id.org/CEON/ontology/material/MolecularEntity;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/CHEBI_23367;MolecularEntity;CHEBI_23367;0.9306;AML;=;
http://w3id.org/CEON/ontology/processODP/Process;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;0.9306;AML;=;
http://w3id.org/CEON/ontology/process/Process;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;0.9306;AML;=;
http://www.w3.org/ns/prov#Location;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/PATO_0000140;Location;PATO_0000140;0.8613;AML;=;
http://w3id.org/CEON/ontology/process/RecycleProcess;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/ENVO_01000741;RecycleProcess;ENVO_01000741;0.7277;AML;=;
http://w3id.org/CEON/ontology/process/OffsetProcess;http://w3id.org/CEON/ontology/full/0.1;http://purl.obolibrary.org/obo/envo.owl;;http://purl.obolibrary.org/obo/PATO_0002436;OffsetProcess;PATO_0002436;0.6969;AML;=;
