subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;tool;cardinality;mapping_justification
http://w3id.org/CEON/ontology/product/Product;http://w3id.org/CEON/ontology/full/0.1;http://purl.org/net/pronto/Pronto.owl;;http://www.semanticweb.org/ontologies/2010/1/ProntoAHSH.owl#Product;Product;Product;0.9801;AML;=;
http://w3id.org/CEON/ontology/material/ChemicalEntity;http://w3id.org/CEON/ontology/full/0.1;http://purl.org/net/pronto/Pronto.owl;;http://www.semanticweb.org/ontologies/2010/1/ProntoAHSH.owl#ProductAbstraction;ChemicalEntity;ProductAbstraction;0.7841;AML;=;
http://w3id.org/CEON/ontology/actorODP/ResourceRelation;http://w3id.org/CEON/ontology/full/0.1;http://purl.org/net/pronto/Pronto.owl;;http://www.semanticweb.org/ontologies/2010/1/ProntoAHSH.owl#Relation;ResourceRelation;Relation;0.6679;AML;=;
